configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.718091591380686
1,1,1,0,1,0,1,10.649502338372463
10,1,0,1,1,1,0,10.65170355827274
11,1,0,1,1,1,1,10.670794852172603
12,0,0,1,1,1,1,10.623937656864015
13,1,0,1,0,1,1,10.606232927716526
14,0,1,1,1,0,0,10.689280516587273
15,0,0,1,0,0,1,10.596474138467082
16,1,1,1,1,0,1,10.600903095042517
17,0,1,0,1,0,1,10.473237956950332
18,0,1,0,0,1,0,10.692163913545837
19,0,1,0,0,0,1,10.652915070720864
2,1,0,1,1,0,0,10.667469717342813
20,1,0,0,0,0,1,10.57012760889945
21,0,0,0,0,0,1,10.691193547608103
22,1,1,0,1,0,0,10.657784064431574
23,0,1,1,0,1,0,10.620086274421418
24,1,1,1,1,1,0,10.594935138073614
25,0,1,1,0,0,1,10.690662721525255
26,1,1,1,0,0,0,10.687407215541727
27,0,0,1,0,1,0,10.663862046066207
28,1,0,0,0,1,0,10.621708342335108
29,1,1,0,0,1,1,9.634145730444155
3,1,0,1,0,0,0,10.678568137308014
4,1,1,1,1,1,1,10.66836888315668
5,1,0,0,1,1,1,10.624179020093782
6,1,0,0,1,0,1,10.605999536193012
7,0,0,0,1,1,1,10.615761306334742
8,0,0,1,1,0,1,10.658397341983289
9,0,1,1,1,1,1,10.575237698304102
