configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.015899755485699867
1,1,1,0,1,0,1,0.015769970305776985
10,1,0,1,1,1,0,0.015908288077698497
11,1,0,1,1,1,1,0.016021128755227942
12,0,0,1,1,1,1,0.015981198988488782
13,1,0,1,0,1,1,0.01607390976023929
14,0,1,1,1,0,0,0.015727896626039673
15,0,0,1,0,0,1,0.016072908744601037
16,1,1,1,1,0,1,0.015861793730650883
17,0,1,0,1,0,1,0.016001959717710443
18,0,1,0,0,1,0,0.015911393084639243
19,0,1,0,0,0,1,0.016010122666911267
2,1,0,1,1,0,0,0.015868588550349727
20,1,0,0,0,0,1,0.016010682180288196
21,0,0,0,0,0,1,0.0159037662225631
22,1,1,0,1,0,0,0.015956576006980982
23,0,1,1,0,1,0,0.016042545689159287
24,1,1,1,1,1,0,0.015849989871210484
25,0,1,1,0,0,1,0.015926072023549537
26,1,1,1,0,0,0,0.0160715505232939
27,0,0,1,0,1,0,0.016109672448119262
28,1,0,0,0,1,0,0.01601637886756329
29,1,1,0,0,1,1,0.016071465691830704
3,1,0,1,0,0,0,0.016098701913055326
4,1,1,1,1,1,1,0.015885363783192656
5,1,0,0,1,1,1,0.015981314375683297
6,1,0,0,1,0,1,0.015822260107526742
7,0,0,0,1,1,1,0.016006203388569038
8,0,0,1,1,0,1,0.01591354270313551
9,0,1,1,1,1,1,0.01599858973533824
