configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.56716225551627
1,1,1,0,1,0,1,13.596281271931824
10,1,0,1,1,1,0,13.627928304927375
11,1,0,1,1,1,1,13.62974227465388
12,0,0,1,1,1,1,13.580782870373866
13,1,0,1,0,1,1,13.63884715225255
14,0,1,1,1,0,0,13.59529600514998
15,0,0,1,0,0,1,13.63926703139888
16,1,1,1,1,0,1,13.473810268658598
17,0,1,0,1,0,1,13.596792183262641
18,0,1,0,0,1,0,13.387460974468755
19,0,1,0,0,0,1,13.600413996262036
2,1,0,1,1,0,0,13.608567617019414
20,1,0,0,0,0,1,13.622966901661329
21,0,0,0,0,0,1,13.615055755004187
22,1,1,0,1,0,0,12.277432200822457
23,0,1,1,0,1,0,13.57097393986358
24,1,1,1,1,1,0,13.666591720358912
25,0,1,1,0,0,1,13.602857125066548
26,1,1,1,0,0,0,13.62023589569262
27,0,0,1,0,1,0,13.620702511985419
28,1,0,0,0,1,0,13.393396544712793
29,1,1,0,0,1,1,13.572769583179731
3,1,0,1,0,0,0,13.564796498375292
4,1,1,1,1,1,1,13.577023463688484
5,1,0,0,1,1,1,13.56927250216767
6,1,0,0,1,0,1,13.620399239933713
7,0,0,0,1,1,1,13.62099802260524
8,0,0,1,1,0,1,13.548663495518989
9,0,1,1,1,1,1,13.54256449901747
