configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.0680553204168178
1,1,1,0,1,0,1,0.013671594947794245
10,1,0,1,1,1,0,0.01367293963571767
11,1,0,1,1,1,1,0.013489751661806718
12,0,0,1,1,1,1,0.06713236715135631
13,1,0,1,0,1,1,0.013670080501827627
14,0,1,1,1,0,0,0.06929196770124628
15,0,0,1,0,0,1,0.06600697868043368
16,1,1,1,1,0,1,0.013882206142125757
17,0,1,0,1,0,1,0.06746479810716663
18,0,1,0,0,1,0,0.06718652730617389
19,0,1,0,0,0,1,0.06650550135458819
2,1,0,1,1,0,0,0.013540584885567784
20,1,0,0,0,0,1,0.013754684877501531
21,0,0,0,0,0,1,0.06636641098897621
22,1,1,0,1,0,0,0.013724353932511216
23,0,1,1,0,1,0,0.06845228166766068
24,1,1,1,1,1,0,0.013630038429677886
25,0,1,1,0,0,1,0.06626830465651358
26,1,1,1,0,0,0,0.013785296027202527
27,0,0,1,0,1,0,0.06990982173657274
28,1,0,0,0,1,0,0.01382203350729821
29,1,1,0,0,1,1,0.013602853709528313
3,1,0,1,0,0,0,0.013700336405125395
4,1,1,1,1,1,1,0.013773077806985784
5,1,0,0,1,1,1,0.013781485307138916
6,1,0,0,1,0,1,0.01363538752769633
7,0,0,0,1,1,1,0.06766276682992753
8,0,0,1,1,0,1,0.06589119291690858
9,0,1,1,1,1,1,0.06740338476236106
