configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.399259582337056
1,1,1,0,1,0,1,10.37790936082563
10,1,0,1,1,1,0,10.398607240962072
11,1,0,1,1,1,1,10.397561600764735
12,0,0,1,1,1,1,10.401207019509908
13,1,0,1,0,1,1,10.417190791751414
14,0,1,1,1,0,0,10.413032650468356
15,0,0,1,0,0,1,10.433337907797736
16,1,1,1,1,0,1,10.385537926831553
17,0,1,0,1,0,1,10.378974111295443
18,0,1,0,0,1,0,10.440260292119444
19,0,1,0,0,0,1,10.43999764511498
2,1,0,1,1,0,0,10.405875110260817
20,1,0,0,0,0,1,10.411424914140412
21,0,0,0,0,0,1,10.337319592101087
22,1,1,0,1,0,0,10.429438600632997
23,0,1,1,0,1,0,10.42032284317175
24,1,1,1,1,1,0,10.413330973711584
25,0,1,1,0,0,1,10.3741380161952
26,1,1,1,0,0,0,10.402837726125858
27,0,0,1,0,1,0,10.379718127310614
28,1,0,0,0,1,0,10.389787093577052
29,1,1,0,0,1,1,10.387002853950431
3,1,0,1,0,0,0,10.404821870963147
4,1,1,1,1,1,1,10.38261811431191
5,1,0,0,1,1,1,10.389573692151883
6,1,0,0,1,0,1,10.382600287122763
7,0,0,0,1,1,1,10.407710151108414
8,0,0,1,1,0,1,10.430348754737498
9,0,1,1,1,1,1,10.351437286780527
