configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,112,3.185
1,tiff,1,1,0,1,112,3.142
10,png,1,0,1,1,112,3.135
11,png,1,0,0,1,112,3.171
12,png,0,1,0,0,112,3.161
13,png,0,0,0,0,112,3.139
14,png,0,0,0,1,112,3.141
15,png,0,1,1,0,112,3.127
2,tiff,1,0,1,1,112,3.162
3,tiff,1,0,0,1,112,3.182
4,tiff,0,1,0,0,112,3.132
5,tiff,0,0,0,0,112,3.133
6,tiff,0,0,0,1,112,3.158
7,tiff,0,1,1,0,112,3.154
8,png,1,1,1,1,112,3.158
9,png,1,1,0,1,112,3.163
