configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,12608793.76816047
1,1,1,0,1,0,1,12723030.265910435
10,1,0,1,1,1,0,12357635.577045985
11,1,0,1,1,1,1,12659966.534252005
12,0,0,1,1,1,1,12819503.683974553
13,1,0,1,0,1,1,12825695.062334595
14,0,1,1,1,0,0,12748263.132617434
15,0,0,1,0,0,1,12712407.690375455
16,1,1,1,1,0,1,12708844.229109636
17,0,1,0,1,0,1,12718404.560699813
18,0,1,0,0,1,0,12927513.568566345
19,0,1,0,0,0,1,12882364.55077856
2,1,0,1,1,0,0,12352952.619955238
20,1,0,0,0,0,1,12787791.588261206
21,0,0,0,0,0,1,12630043.97212454
22,1,1,0,1,0,0,12602959.601196865
23,0,1,1,0,1,0,12897070.37757285
24,1,1,1,1,1,0,12654386.799604958
25,0,1,1,0,0,1,12903423.771611596
26,1,1,1,0,0,0,12678558.405993925
27,0,0,1,0,1,0,12800864.989470504
28,1,0,0,0,1,0,12766567.132964352
29,1,1,0,0,1,1,12151094.415154194
3,1,0,1,0,0,0,12596534.580396404
4,1,1,1,1,1,1,13042220.637526045
5,1,0,0,1,1,1,12731566.343854833
6,1,0,0,1,0,1,12748707.929606454
7,0,0,0,1,1,1,12655870.05950918
8,0,0,1,1,0,1,12675606.120137045
9,0,1,1,1,1,1,12752179.748702627
