configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,112,3.135
1,tiff,1,1,0,1,112,3.133
10,png,1,0,1,1,112,3.14
11,png,1,0,0,1,112,3.154
12,png,0,1,0,0,112,3.162
13,png,0,0,0,0,112,3.157
14,png,0,0,0,1,112,3.169
15,png,0,1,1,0,112,3.158
2,tiff,1,0,1,1,112,3.168
3,tiff,1,0,0,1,112,3.135
4,tiff,0,1,0,0,112,3.159
5,tiff,0,0,0,0,112,3.143
6,tiff,0,0,0,1,112,3.161
7,tiff,0,1,1,0,112,3.147
8,png,1,1,1,1,112,3.166
9,png,1,1,0,1,112,3.167
