configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,27983.45618070596
1,1,1,0,1,0,1,27883.735974480805
10,1,0,1,1,1,0,26431.392035692956
11,1,0,1,1,1,1,27939.51653460589
12,0,0,1,1,1,1,31872.50996015936
13,1,0,1,0,1,1,27771.8376902718
14,0,1,1,1,0,0,27416.18871111013
15,0,0,1,0,0,1,26649.39785685543
16,1,1,1,1,0,1,27684.343119748624
17,0,1,0,1,0,1,28260.3227894069
18,0,1,0,0,1,0,27534.17679694921
19,0,1,0,0,0,1,27927.656199381123
2,1,0,1,1,0,0,27868.73824287605
20,1,0,0,0,0,1,19100.263010621657
21,0,0,0,0,0,1,27994.893731383392
22,1,1,0,1,0,0,27921.651844923148
23,0,1,1,0,1,0,27874.64215928128
24,1,1,1,1,1,0,27775.848899381992
25,0,1,1,0,0,1,27796.84950507709
26,1,1,1,0,0,0,27714.64996397096
27,0,0,1,0,1,0,28025.49198751184
28,1,0,0,0,1,0,27920.638377475858
29,1,1,0,0,1,1,27923.367111299747
3,1,0,1,0,0,0,27578.82718279523
4,1,1,1,1,1,1,27602.2733232309
5,1,0,0,1,1,1,26154.115742423808
6,1,0,0,1,0,1,27546.69164233376
7,0,0,0,1,1,1,27191.203101972453
8,0,0,1,1,0,1,27752.10707872995
9,0,1,1,1,1,1,27959.43644959892
