configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.05895903770729952
1,1,1,0,1,0,1,0.0590495939971164
10,1,0,1,1,1,0,0.059193833567233664
11,1,0,1,1,1,1,0.059927380935321226
12,0,0,1,1,1,1,0.058748631339420425
13,1,0,1,0,1,1,0.059685380627374385
14,0,1,1,1,0,0,0.059457590754847835
15,0,0,1,0,0,1,0.05934174263244256
16,1,1,1,1,0,1,0.059744925569954276
17,0,1,0,1,0,1,0.05983699644912401
18,0,1,0,0,1,0,0.05964298555585335
19,0,1,0,0,0,1,0.059089179356928936
2,1,0,1,1,0,0,0.06017933394755124
20,1,0,0,0,0,1,0.060075949694990236
21,0,0,0,0,0,1,0.059559690839150636
22,1,1,0,1,0,0,0.05955346422943485
23,0,1,1,0,1,0,0.0600628587294811
24,1,1,1,1,1,0,0.059787010122080236
25,0,1,1,0,0,1,0.060162166653461385
26,1,1,1,0,0,0,0.06032513092323572
27,0,0,1,0,1,0,0.05965212594468758
28,1,0,0,0,1,0,0.06020592996263186
29,1,1,0,0,1,1,0.06031221103797443
3,1,0,1,0,0,0,0.06023838068685833
4,1,1,1,1,1,1,0.0591442475571328
5,1,0,0,1,1,1,0.060440461978723325
6,1,0,0,1,0,1,0.059794795263165335
7,0,0,0,1,1,1,0.060350429546040474
8,0,0,1,1,0,1,0.05951362070571733
9,0,1,1,1,1,1,0.05992035574399625
