configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,53.19046474750848
1,1,1,0,1,0,1,59.183892369811296
10,1,0,1,1,1,0,58.58015033866232
11,1,0,1,1,1,1,60.987536208977616
12,0,0,1,1,1,1,52.18582868772787
13,1,0,1,0,1,1,58.98857320550722
14,0,1,1,1,0,0,73.17432092092436
15,0,0,1,0,0,1,93.58884213234552
16,1,1,1,1,0,1,53.582508611620845
17,0,1,0,1,0,1,53.19357859885614
18,0,1,0,0,1,0,53.791089419971826
19,0,1,0,0,0,1,51.18538939676071
2,1,0,1,1,0,0,51.58597710527919
20,1,0,0,0,0,1,56.389195954111436
21,0,0,0,0,0,1,59.777939298214044
22,1,1,0,1,0,0,50.786110882352006
23,0,1,1,0,1,0,54.990413081364224
24,1,1,1,1,1,0,46.584835350352
25,0,1,1,0,0,1,52.784615026612045
26,1,1,1,0,0,0,79.77842528111594
27,0,0,1,0,1,0,47.78926558472222
28,1,0,0,0,1,0,65.37638655911067
29,1,1,0,0,1,1,49.782295195538104
3,1,0,1,0,0,0,50.38564651995031
4,1,1,1,1,1,1,80.37765203876009
5,1,0,0,1,1,1,67.18695400008181
6,1,0,0,1,0,1,58.18441593258415
7,0,0,0,1,1,1,64.3815635538213
8,0,0,1,1,0,1,59.58488651995678
9,0,1,1,1,1,1,69.98403904814407
