configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,104.17158363789459
1,1,1,0,1,0,1,82.58822291941169
10,1,0,1,1,1,0,100.77761596123048
11,1,0,1,1,1,1,100.7840111205558
12,0,0,1,1,1,1,117.36069970415576
13,1,0,1,0,1,1,96.18312170885605
14,0,1,1,1,0,0,106.37320988581564
15,0,0,1,0,0,1,90.37842063371625
16,1,1,1,1,0,1,80.38965316028725
17,0,1,0,1,0,1,88.58736529789427
18,0,1,0,0,1,0,87.57886932072577
19,0,1,0,0,0,1,98.98674454645634
2,1,0,1,1,0,0,107.16993981784454
20,1,0,0,0,0,1,91.78248334976568
21,0,0,0,0,0,1,112.77130087674841
22,1,1,0,1,0,0,104.96115744430922
23,0,1,1,0,1,0,81.58365110950284
24,1,1,1,1,1,0,96.79081058365236
25,0,1,1,0,0,1,89.57589247588831
26,1,1,1,0,0,0,96.17066129329578
27,0,0,1,0,1,0,92.5850910783347
28,1,0,0,0,1,0,91.97630914698568
29,1,1,0,0,1,1,81.77885267564045
3,1,0,1,0,0,0,91.57292977825114
4,1,1,1,1,1,1,91.57775724632454
5,1,0,0,1,1,1,87.58295337945196
6,1,0,0,1,0,1,86.97695543826124
7,0,0,0,1,1,1,88.7880381558627
8,0,0,1,1,0,1,80.1887254812351
9,0,1,1,1,1,1,85.97077767296119
