configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,26848.95315931632
1,1,1,0,1,0,1,31448.32097414319
10,1,0,1,1,1,0,31562.96654009917
11,1,0,1,1,1,1,31010.732814627143
12,0,0,1,1,1,1,30617.274878832133
13,1,0,1,0,1,1,26798.08447292188
14,0,1,1,1,0,0,26432.160538370244
15,0,0,1,0,0,1,26296.68977269141
16,1,1,1,1,0,1,27029.583879556176
17,0,1,0,1,0,1,26815.115144104428
18,0,1,0,0,1,0,25602.031777241842
19,0,1,0,0,0,1,26499.894000424
2,1,0,1,1,0,0,27011.404214859518
20,1,0,0,0,0,1,27360.37998095718
21,0,0,0,0,0,1,26303.883505360733
22,1,1,0,1,0,0,26496.804485379063
23,0,1,1,0,1,0,26581.746846075737
24,1,1,1,1,1,0,26951.054190484658
25,0,1,1,0,0,1,26971.48035667085
26,1,1,1,0,0,0,27063.6727027678
27,0,0,1,0,1,0,26754.564328674467
28,1,0,0,0,1,0,26810.87341782333
29,1,1,0,0,1,1,26369.36091216893
3,1,0,1,0,0,0,27422.05281487372
4,1,1,1,1,1,1,27167.121263162477
5,1,0,0,1,1,1,26411.63591031665
6,1,0,0,1,0,1,27067.262146433888
7,0,0,0,1,1,1,26183.631041218272
8,0,0,1,1,0,1,26330.687099279858
9,0,1,1,1,1,1,25859.50530766346
