configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.39893207061172
1,1,1,0,1,0,1,13.605724732833574
10,1,0,1,1,1,0,13.599301126815355
11,1,0,1,1,1,1,13.658179765419481
12,0,0,1,1,1,1,13.634072837121556
13,1,0,1,0,1,1,13.6359750556239
14,0,1,1,1,0,0,13.563445028078494
15,0,0,1,0,0,1,13.633254950197914
16,1,1,1,1,0,1,13.569282790168574
17,0,1,0,1,0,1,13.608497041447675
18,0,1,0,0,1,0,13.632601437275458
19,0,1,0,0,0,1,13.620709051693234
2,1,0,1,1,0,0,12.273213946629081
20,1,0,0,0,0,1,13.633297920146116
21,0,0,0,0,0,1,13.47096634238899
22,1,1,0,1,0,0,13.649835323886473
23,0,1,1,0,1,0,13.682210143535752
24,1,1,1,1,1,0,13.62895556142622
25,0,1,1,0,0,1,13.632078208623154
26,1,1,1,0,0,0,13.627061689850075
27,0,0,1,0,1,0,13.654236584022485
28,1,0,0,0,1,0,13.655256302211544
29,1,1,0,0,1,1,13.635962376864507
3,1,0,1,0,0,0,13.641047968360677
4,1,1,1,1,1,1,13.648573124488287
5,1,0,0,1,1,1,13.613628053734702
6,1,0,0,1,0,1,13.638175752786804
7,0,0,0,1,1,1,13.626999748639346
8,0,0,1,1,0,1,13.650777558314513
9,0,1,1,1,1,1,13.614463744544134
