configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,1391171027.6725063
1,1,1,0,1,0,1,13857281.611251805
10,1,0,1,1,1,0,13358596.655354507
11,1,0,1,1,1,1,13887017.823471194
12,0,0,1,1,1,1,1394008540.1423998
13,1,0,1,0,1,1,13908359.173852332
14,0,1,1,1,0,0,1190535688.9145484
15,0,0,1,0,0,1,1392291513.987399
16,1,1,1,1,0,1,13526021.255676568
17,0,1,0,1,0,1,1234433957.530213
18,0,1,0,0,1,0,1399705188.4943786
19,0,1,0,0,0,1,1391212677.7983716
2,1,0,1,1,0,0,13845322.207704995
20,1,0,0,0,0,1,13544599.021703707
21,0,0,0,0,0,1,1192386535.6570914
22,1,1,0,1,0,0,13479991.174536545
23,0,1,1,0,1,0,1191451137.921621
24,1,1,1,1,1,0,13574257.691165008
25,0,1,1,0,0,1,1189852594.3974314
26,1,1,1,0,0,0,13903184.90442079
27,0,0,1,0,1,0,1192385440.8831456
28,1,0,0,0,1,0,13774197.793737045
29,1,1,0,0,1,1,13839781.003656626
3,1,0,1,0,0,0,13500518.91377527
4,1,1,1,1,1,1,13943101.602524852
5,1,0,0,1,1,1,13869695.378361676
6,1,0,0,1,0,1,13466722.131785775
7,0,0,0,1,1,1,1399893588.4887648
8,0,0,1,1,0,1,1397551749.279887
9,0,1,1,1,1,1,1395602843.4179804
