configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,38886.08477010936
1,1,1,0,1,0,1,40388.68454458325
10,1,0,1,1,1,0,36153.57750495485
11,1,0,1,1,1,1,42062.969948531754
12,0,0,1,1,1,1,39573.13253398243
13,1,0,1,0,1,1,39212.457013344
14,0,1,1,1,0,0,37247.09686815235
15,0,0,1,0,0,1,34639.784346558576
16,1,1,1,1,0,1,39345.015655381736
17,0,1,0,1,0,1,38191.46604053032
18,0,1,0,0,1,0,128896.8747663744
19,0,1,0,0,0,1,39874.26845670233
2,1,0,1,1,0,0,40367.782795493185
20,1,0,0,0,0,1,39260.396938317215
21,0,0,0,0,0,1,38011.52585486972
22,1,1,0,1,0,0,40753.86499467143
23,0,1,1,0,1,0,39177.79903826339
24,1,1,1,1,1,0,37975.27961198378
25,0,1,1,0,0,1,39236.11983024885
26,1,1,1,0,0,0,36490.77020703768
27,0,0,1,0,1,0,35739.724739788
28,1,0,0,0,1,0,35603.48259025305
29,1,1,0,0,1,1,40092.003128779914
3,1,0,1,0,0,0,127423.10971002324
4,1,1,1,1,1,1,36486.86910554629
5,1,0,0,1,1,1,36682.00952851879
6,1,0,0,1,0,1,40103.9655202146
7,0,0,0,1,1,1,125586.33118371395
8,0,0,1,1,0,1,38136.41089084368
9,0,1,1,1,1,1,39564.9125694562
