configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,80.98119801219288
1,1,1,0,1,0,1,92.77339644927164
10,1,0,1,1,1,0,82.37669477633015
11,1,0,1,1,1,1,84.97409668331007
12,0,0,1,1,1,1,99.36345283032409
13,1,0,1,0,1,1,83.57814628719017
14,0,1,1,1,0,0,101.7792607860791
15,0,0,1,0,0,1,99.77704507350089
16,1,1,1,1,0,1,85.97974217537848
17,0,1,0,1,0,1,92.57823639342264
18,0,1,0,0,1,0,86.98554597716426
19,0,1,0,0,0,1,78.98390777124034
2,1,0,1,1,0,0,101.77322226429823
20,1,0,0,0,0,1,91.37755436478054
21,0,0,0,0,0,1,92.97827774530953
22,1,1,0,1,0,0,90.3874675426178
23,0,1,1,0,1,0,83.78229363438435
24,1,1,1,1,1,0,119.16464182497162
25,0,1,1,0,0,1,82.18316067037864
26,1,1,1,0,0,0,92.97165825937556
27,0,0,1,0,1,0,91.78369088254013
28,1,0,0,0,1,0,100.97376917560685
29,1,1,0,0,1,1,97.37148616242672
3,1,0,1,0,0,0,80.58334353570784
4,1,1,1,1,1,1,87.98195143527174
5,1,0,0,1,1,1,97.1701419280349
6,1,0,0,1,0,1,94.58371425449505
7,0,0,0,1,1,1,87.77125684435111
8,0,0,1,1,0,1,92.7710644823374
9,0,1,1,1,1,1,93.38033468047438
