configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.719
1,50%,xz,-3,1,1677976,1.699
10,100%,xz,-9,1,1317152,4.908
11,50%,lzma,-6,16,1316901,4.837
12,75%,xz,-3,32,1677984,1.718
13,50%,lzma,-3,16,1677670,1.737
14,50%,lzma,-6,32,1316901,4.806
15,50%,xz,-6,32,1317160,4.853
16,75%,lzma,-3,16,1677670,1.713
17,75%,lzma,-6,32,1316901,4.847
18,100%,lzma,-6,1,1316901,4.85
19,75%,lzma,-3,1,1677670,1.683
2,75%,xz,-9,16,1317160,4.895
20,75%,lzma,-6,1,1316901,4.884
21,75%,lzma,-6,16,1316901,4.83
22,100%,xz,-9,32,1317160,4.909
23,100%,xz,-9,16,1317160,4.894
24,50%,lzma,-9,32,1316901,4.945
25,50%,lzma,-3,32,1677670,1.696
26,100%,xz,-3,1,1677976,1.693
27,100%,lzma,-9,16,1316901,4.915
28,100%,lzma,-3,1,1677670,1.696
29,50%,lzma,-6,1,1316901,4.806
3,100%,xz,-6,32,1317160,4.809
4,50%,lzma,-3,1,1677670,1.681
5,75%,xz,-3,1,1677976,1.706
6,100%,lzma,-6,16,1316901,4.844
7,75%,xz,-6,32,1317160,4.864
8,50%,xz,-3,32,1677984,1.709
9,75%,xz,-9,32,1317160,4.924
