configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001852,2.606
1,50%,xz,-3,1,3001844,2.652
10,100%,xz,-9,1,2750272,5.321
11,50%,lzma,-6,16,2749760,5.291
12,75%,xz,-3,32,3001852,2.625
13,50%,lzma,-3,16,3001334,2.627
14,50%,lzma,-6,32,2749760,5.252
15,50%,xz,-6,32,2750236,5.213
16,75%,lzma,-3,16,3001334,2.623
17,75%,lzma,-6,32,2749760,5.208
18,100%,lzma,-6,1,2749760,5.208
19,75%,lzma,-3,1,3001334,2.601
2,75%,xz,-9,16,2750280,5.35
20,75%,lzma,-6,1,2749760,5.255
21,75%,lzma,-6,16,2749760,5.28
22,100%,xz,-9,32,2750280,5.322
23,100%,xz,-9,16,2750280,5.323
24,50%,lzma,-9,32,2749803,5.352
25,50%,lzma,-3,32,3001334,2.597
26,100%,xz,-3,1,3001844,2.632
27,100%,lzma,-9,16,2749803,5.336
28,100%,lzma,-3,1,3001334,2.6
29,50%,lzma,-6,1,2749760,5.24
3,100%,xz,-6,32,2750236,5.211
4,50%,lzma,-3,1,3001334,2.627
5,75%,xz,-3,1,3001844,2.636
6,100%,lzma,-6,16,2749760,5.256
7,75%,xz,-6,32,2750236,5.23
8,50%,xz,-3,32,3001852,2.656
9,75%,xz,-9,32,2750280,5.363
