configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.48
1,50%,xz,-3,1,515648,0.469
10,100%,xz,-9,1,453260,1.47
11,50%,lzma,-6,16,453144,1.443
12,75%,xz,-3,32,515656,0.44
13,50%,lzma,-3,16,515524,0.449
14,50%,lzma,-6,32,453144,1.447
15,50%,xz,-6,32,453268,1.454
16,75%,lzma,-3,16,515524,0.461
17,75%,lzma,-6,32,453144,1.409
18,100%,lzma,-6,1,453144,1.407
19,75%,lzma,-3,1,515524,0.478
2,75%,xz,-9,16,453268,1.475
20,75%,lzma,-6,1,453144,1.433
21,75%,lzma,-6,16,453144,1.445
22,100%,xz,-9,32,453268,1.5
23,100%,xz,-9,16,453268,1.468
24,50%,lzma,-9,32,453144,1.445
25,50%,lzma,-3,32,515524,0.454
26,100%,xz,-3,1,515648,0.433
27,100%,lzma,-9,16,453144,1.453
28,100%,lzma,-3,1,515524,0.43
29,50%,lzma,-6,1,453144,1.434
3,100%,xz,-6,32,453268,1.423
4,50%,lzma,-3,1,515524,0.428
5,75%,xz,-3,1,515648,0.438
6,100%,lzma,-6,16,453144,1.403
7,75%,xz,-6,32,453268,1.419
8,50%,xz,-3,32,515656,0.446
9,75%,xz,-9,32,453268,1.533
