configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.019
1,50%,xz,-3,1,4244480,3.025
10,100%,xz,-9,1,3763616,8.414
11,50%,lzma,-6,16,3786768,8.055
12,75%,xz,-3,32,4248448,2.023
13,50%,lzma,-3,16,4243773,3.026
14,50%,lzma,-6,32,3786768,8.108
15,50%,xz,-6,32,3787408,8.09
16,75%,lzma,-3,16,4243773,3.03
17,75%,lzma,-6,32,3786768,8.073
18,100%,lzma,-6,1,3786768,8.035
19,75%,lzma,-3,1,4243773,3.023
2,75%,xz,-9,16,3763624,8.422
20,75%,lzma,-6,1,3786768,8.144
21,75%,lzma,-6,16,3786768,8.11
22,100%,xz,-9,32,3763624,8.435
23,100%,xz,-9,16,3763624,8.402
24,50%,lzma,-9,32,3762987,8.44
25,50%,lzma,-3,32,4243773,3.018
26,100%,xz,-3,1,4244480,3.062
27,100%,lzma,-9,16,3762987,8.382
28,100%,lzma,-3,1,4243773,2.996
29,50%,lzma,-6,1,3786768,8.119
3,100%,xz,-6,32,3787408,8.093
4,50%,lzma,-3,1,4243773,3.034
5,75%,xz,-3,1,4244480,3.038
6,100%,lzma,-6,16,3786768,8.078
7,75%,xz,-6,32,3787408,8.101
8,50%,xz,-3,32,4248448,2.012
9,75%,xz,-9,32,3763624,8.415
