configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,4.022
1,50%,xz,-3,1,3382412,3.959
10,100%,xz,-9,1,2830604,8.054
11,50%,lzma,-6,16,2831189,8.002
12,75%,xz,-3,32,3382420,3.997
13,50%,lzma,-3,16,3381840,3.966
14,50%,lzma,-6,32,2831189,7.952
15,50%,xz,-6,32,2831684,7.941
16,75%,lzma,-3,16,3381840,3.954
17,75%,lzma,-6,32,2831189,8.011
18,100%,lzma,-6,1,2831189,7.97
19,75%,lzma,-3,1,3381840,4.013
2,75%,xz,-9,16,2830612,8.116
20,75%,lzma,-6,1,2831189,7.987
21,75%,lzma,-6,16,2831189,8.001
22,100%,xz,-9,32,2830612,8.096
23,100%,xz,-9,16,2830612,8.139
24,50%,lzma,-9,32,2830116,8.099
25,50%,lzma,-3,32,3381840,3.961
26,100%,xz,-3,1,3382412,4.03
27,100%,lzma,-9,16,2830116,8.137
28,100%,lzma,-3,1,3381840,3.969
29,50%,lzma,-6,1,2831189,8.039
3,100%,xz,-6,32,2831684,7.938
4,50%,lzma,-3,1,3381840,3.986
5,75%,xz,-3,1,3382412,4.02
6,100%,lzma,-6,16,2831189,7.971
7,75%,xz,-6,32,2831684,7.955
8,50%,xz,-3,32,3382420,4.006
9,75%,xz,-9,32,2830612,8.104
