configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.275
1,50%,xz,-3,1,3272440,2.257
10,100%,xz,-9,1,2849908,5.543
11,50%,lzma,-6,16,2849620,5.509
12,75%,xz,-3,32,3272448,2.279
13,50%,lzma,-3,16,3271884,2.24
14,50%,lzma,-6,32,2849620,5.522
15,50%,xz,-6,32,2850112,5.498
16,75%,lzma,-3,16,3271884,2.215
17,75%,lzma,-6,32,2849620,5.53
18,100%,lzma,-6,1,2849620,5.531
19,75%,lzma,-3,1,3271884,2.252
2,75%,xz,-9,16,2849916,5.637
20,75%,lzma,-6,1,2849620,5.501
21,75%,lzma,-6,16,2849620,5.526
22,100%,xz,-9,32,2849916,5.594
23,100%,xz,-9,16,2849916,5.602
24,50%,lzma,-9,32,2849422,5.603
25,50%,lzma,-3,32,3271884,2.223
26,100%,xz,-3,1,3272440,2.253
27,100%,lzma,-9,16,2849422,5.577
28,100%,lzma,-3,1,3271884,2.234
29,50%,lzma,-6,1,2849620,5.499
3,100%,xz,-6,32,2850112,5.493
4,50%,lzma,-3,1,3271884,2.215
5,75%,xz,-3,1,3272440,2.239
6,100%,lzma,-6,16,2849620,5.503
7,75%,xz,-6,32,2850112,5.499
8,50%,xz,-3,32,3272448,2.253
9,75%,xz,-9,32,2849916,5.606
