configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14838428,3.258
1,50%,xz,-3,1,14777004,10.01
10,100%,xz,-9,1,13374160,28.695
11,50%,lzma,-6,16,13497551,25.281
12,75%,xz,-3,32,14838428,3.239
13,50%,lzma,-3,16,14775082,9.893
14,50%,lzma,-6,32,13497551,25.356
15,50%,xz,-6,32,13577880,13.552
16,75%,lzma,-3,16,14775082,9.876
17,75%,lzma,-6,32,13497551,25.305
18,100%,lzma,-6,1,13497551,25.31
19,75%,lzma,-3,1,14775082,9.886
2,75%,xz,-9,16,13374168,28.594
20,75%,lzma,-6,1,13497551,25.175
21,75%,lzma,-6,16,13497551,25.381
22,100%,xz,-9,32,13374168,28.611
23,100%,xz,-9,16,13374168,28.567
24,50%,lzma,-9,32,13365111,28.461
25,50%,lzma,-3,32,14775082,9.91
26,100%,xz,-3,1,14777004,9.916
27,100%,lzma,-9,16,13365111,28.435
28,100%,lzma,-3,1,14775082,9.899
29,50%,lzma,-6,1,13497551,25.366
3,100%,xz,-6,32,13577880,13.538
4,50%,lzma,-3,1,14775082,9.884
5,75%,xz,-3,1,14777004,9.99
6,100%,lzma,-6,16,13497551,25.321
7,75%,xz,-6,32,13577880,13.512
8,50%,xz,-3,32,14838428,3.23
9,75%,xz,-9,32,13374168,28.572
