configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.776
1,50%,xz,-3,1,1677976,1.765
10,100%,xz,-9,1,1317152,5.174
11,50%,lzma,-6,16,1316901,5.156
12,75%,xz,-3,32,1677984,1.75
13,50%,lzma,-3,16,1677670,1.744
14,50%,lzma,-6,32,1316901,5.108
15,50%,xz,-6,32,1317160,5.131
16,75%,lzma,-3,16,1677670,1.73
17,75%,lzma,-6,32,1316901,5.108
18,100%,lzma,-6,1,1316901,5.117
19,75%,lzma,-3,1,1677670,1.747
2,75%,xz,-9,16,1317160,5.188
20,75%,lzma,-6,1,1316901,5.102
21,75%,lzma,-6,16,1316901,5.098
22,100%,xz,-9,32,1317160,5.175
23,100%,xz,-9,16,1317160,5.221
24,50%,lzma,-9,32,1316901,5.157
25,50%,lzma,-3,32,1677670,1.738
26,100%,xz,-3,1,1677976,1.75
27,100%,lzma,-9,16,1316901,5.17
28,100%,lzma,-3,1,1677670,1.755
29,50%,lzma,-6,1,1316901,5.101
3,100%,xz,-6,32,1317160,5.104
4,50%,lzma,-3,1,1677670,1.744
5,75%,xz,-3,1,1677976,1.754
6,100%,lzma,-6,16,1316901,5.085
7,75%,xz,-6,32,1317160,5.129
8,50%,xz,-3,32,1677984,1.759
9,75%,xz,-9,32,1317160,5.163
