configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.078
1,50%,xz,-3,1,4244480,3.112
10,100%,xz,-9,1,3763616,8.853
11,50%,lzma,-6,16,3786768,8.465
12,75%,xz,-3,32,4248448,2.095
13,50%,lzma,-3,16,4243773,3.093
14,50%,lzma,-6,32,3786768,8.553
15,50%,xz,-6,32,3787408,8.529
16,75%,lzma,-3,16,4243773,3.096
17,75%,lzma,-6,32,3786768,8.521
18,100%,lzma,-6,1,3786768,8.518
19,75%,lzma,-3,1,4243773,3.081
2,75%,xz,-9,16,3763624,8.866
20,75%,lzma,-6,1,3786768,8.509
21,75%,lzma,-6,16,3786768,8.493
22,100%,xz,-9,32,3763624,8.888
23,100%,xz,-9,16,3763624,8.897
24,50%,lzma,-9,32,3762987,8.849
25,50%,lzma,-3,32,4243773,3.088
26,100%,xz,-3,1,4244480,3.152
27,100%,lzma,-9,16,3762987,8.825
28,100%,lzma,-3,1,4243773,3.118
29,50%,lzma,-6,1,3786768,8.614
3,100%,xz,-6,32,3787408,8.544
4,50%,lzma,-3,1,4243773,3.093
5,75%,xz,-3,1,4244480,3.14
6,100%,lzma,-6,16,3786768,8.501
7,75%,xz,-6,32,3787408,8.53
8,50%,xz,-3,32,4248448,2.077
9,75%,xz,-9,32,3763624,8.884
