configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10432656,5.386
1,50%,xz,-3,1,10362252,12.575
10,100%,xz,-9,1,8385868,36.037
11,50%,lzma,-6,16,8627467,31.232
12,75%,xz,-3,32,10432656,5.362
13,50%,lzma,-3,16,10360607,12.693
14,50%,lzma,-6,32,8627467,31.341
15,50%,xz,-6,32,8712308,19.659
16,75%,lzma,-3,16,10360607,12.629
17,75%,lzma,-6,32,8627467,31.16
18,100%,lzma,-6,1,8627467,31.277
19,75%,lzma,-3,1,10360607,12.626
2,75%,xz,-9,16,8385876,36.217
20,75%,lzma,-6,1,8627467,31.292
21,75%,lzma,-6,16,8627467,31.369
22,100%,xz,-9,32,8385876,35.917
23,100%,xz,-9,16,8385876,36.122
24,50%,lzma,-9,32,8384529,35.747
25,50%,lzma,-3,32,10360607,12.723
26,100%,xz,-3,1,10362252,12.661
27,100%,lzma,-9,16,8384529,35.989
28,100%,lzma,-3,1,10360607,12.698
29,50%,lzma,-6,1,8627467,31.437
3,100%,xz,-6,32,8712308,19.692
4,50%,lzma,-3,1,10360607,12.599
5,75%,xz,-3,1,10362252,12.757
6,100%,lzma,-6,16,8627467,31.326
7,75%,xz,-6,32,8712308,19.661
8,50%,xz,-3,32,10432656,5.351
9,75%,xz,-9,32,8385876,36.14
