configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10362252,12.484
1,50%,xz,-3,1,10362252,12.422
10,100%,xz,-9,1,8385868,33.91
11,50%,lzma,-6,16,8627467,29.357
12,75%,xz,-3,32,10362252,12.506
13,50%,lzma,-3,16,10360607,12.5
14,50%,lzma,-6,32,8627467,29.514
15,50%,xz,-6,32,8628848,29.425
16,75%,lzma,-3,16,10360607,12.425
17,75%,lzma,-6,32,8627467,29.471
18,100%,lzma,-6,1,8627467,29.46
19,75%,lzma,-3,1,10360607,12.41
2,75%,xz,-9,16,8385868,34.044
20,75%,lzma,-6,1,8627467,29.314
21,75%,lzma,-6,16,8627467,29.342
22,100%,xz,-9,32,8385868,34.04
23,100%,xz,-9,16,8385868,34.059
24,50%,lzma,-9,32,8384529,33.791
25,50%,lzma,-3,32,10360607,12.454
26,100%,xz,-3,1,10362252,12.496
27,100%,lzma,-9,16,8384529,33.769
28,100%,lzma,-3,1,10360607,12.507
29,50%,lzma,-6,1,8627467,29.297
3,100%,xz,-6,32,8628848,29.496
4,50%,lzma,-3,1,10360607,12.475
5,75%,xz,-3,1,10362252,12.353
6,100%,lzma,-6,16,8627467,29.44
7,75%,xz,-6,32,8628848,29.648
8,50%,xz,-3,32,10362252,12.545
9,75%,xz,-9,32,8385868,34.05
