configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.648
1,50%,xz,-3,1,3001844,2.638
10,100%,xz,-9,1,2750272,5.282
11,50%,lzma,-6,16,2749760,5.203
12,75%,xz,-3,32,3001844,2.631
13,50%,lzma,-3,16,3001334,2.63
14,50%,lzma,-6,32,2749760,5.165
15,50%,xz,-6,32,2750228,5.195
16,75%,lzma,-3,16,3001334,2.642
17,75%,lzma,-6,32,2749760,5.197
18,100%,lzma,-6,1,2749760,5.147
19,75%,lzma,-3,1,3001334,2.614
2,75%,xz,-9,16,2750272,5.309
20,75%,lzma,-6,1,2749760,5.165
21,75%,lzma,-6,16,2749760,5.215
22,100%,xz,-9,32,2750272,5.294
23,100%,xz,-9,16,2750272,5.26
24,50%,lzma,-9,32,2749803,5.228
25,50%,lzma,-3,32,3001334,2.612
26,100%,xz,-3,1,3001844,2.628
27,100%,lzma,-9,16,2749803,5.264
28,100%,lzma,-3,1,3001334,2.603
29,50%,lzma,-6,1,2749760,5.191
3,100%,xz,-6,32,2750228,5.22
4,50%,lzma,-3,1,3001334,2.657
5,75%,xz,-3,1,3001844,2.624
6,100%,lzma,-6,16,2749760,5.19
7,75%,xz,-6,32,2750228,5.146
8,50%,xz,-3,32,3001844,2.662
9,75%,xz,-9,32,2750272,5.353
