configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515648,0.47
1,50%,xz,-3,1,515648,0.446
10,100%,xz,-9,1,453260,1.465
11,50%,lzma,-6,16,453144,1.417
12,75%,xz,-3,32,515648,0.467
13,50%,lzma,-3,16,515524,0.431
14,50%,lzma,-6,32,453144,1.402
15,50%,xz,-6,32,453260,1.424
16,75%,lzma,-3,16,515524,0.453
17,75%,lzma,-6,32,453144,1.408
18,100%,lzma,-6,1,453144,1.451
19,75%,lzma,-3,1,515524,0.451
2,75%,xz,-9,16,453260,1.493
20,75%,lzma,-6,1,453144,1.431
21,75%,lzma,-6,16,453144,1.433
22,100%,xz,-9,32,453260,1.502
23,100%,xz,-9,16,453260,1.465
24,50%,lzma,-9,32,453144,1.483
25,50%,lzma,-3,32,515524,0.432
26,100%,xz,-3,1,515648,0.461
27,100%,lzma,-9,16,453144,1.493
28,100%,lzma,-3,1,515524,0.454
29,50%,lzma,-6,1,453144,1.401
3,100%,xz,-6,32,453260,1.444
4,50%,lzma,-3,1,515524,0.432
5,75%,xz,-3,1,515648,0.47
6,100%,lzma,-6,16,453144,1.438
7,75%,xz,-6,32,453260,1.441
8,50%,xz,-3,32,515648,0.451
9,75%,xz,-9,32,453260,1.492
