configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2131652,2.545
1,50%,xz,-3,1,2131652,2.554
10,100%,xz,-9,1,1738884,11.568
11,50%,lzma,-6,16,1778958,11.166
12,75%,xz,-3,32,2131652,2.551
13,50%,lzma,-3,16,2131278,2.489
14,50%,lzma,-6,32,1778958,11.103
15,50%,xz,-6,32,1779272,11.185
16,75%,lzma,-3,16,2131278,2.49
17,75%,lzma,-6,32,1778958,11.101
18,100%,lzma,-6,1,1778958,11.073
19,75%,lzma,-3,1,2131278,2.5
2,75%,xz,-9,16,1738884,11.549
20,75%,lzma,-6,1,1778958,11.062
21,75%,lzma,-6,16,1778958,11.09
22,100%,xz,-9,32,1738884,11.535
23,100%,xz,-9,16,1738884,11.549
24,50%,lzma,-9,32,1738572,11.471
25,50%,lzma,-3,32,2131278,2.478
26,100%,xz,-3,1,2131652,2.576
27,100%,lzma,-9,16,1738572,11.428
28,100%,lzma,-3,1,2131278,2.496
29,50%,lzma,-6,1,1778958,11.166
3,100%,xz,-6,32,1779272,11.222
4,50%,lzma,-3,1,2131278,2.482
5,75%,xz,-3,1,2131652,2.586
6,100%,lzma,-6,16,1778958,11.039
7,75%,xz,-6,32,1779272,11.184
8,50%,xz,-3,32,2131652,2.564
9,75%,xz,-9,32,1738884,11.555
