configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618064,1.794
1,50%,xz,-3,1,2618064,1.827
10,100%,xz,-9,1,2426816,2.949
11,50%,lzma,-6,16,2426397,2.934
12,75%,xz,-3,32,2618064,1.8
13,50%,lzma,-3,16,2617615,1.82
14,50%,lzma,-6,32,2426397,2.917
15,50%,xz,-6,32,2426816,2.946
16,75%,lzma,-3,16,2617615,1.776
17,75%,lzma,-6,32,2426397,3.123
18,100%,lzma,-6,1,2426397,2.904
19,75%,lzma,-3,1,2617615,1.809
2,75%,xz,-9,16,2426816,2.982
20,75%,lzma,-6,1,2426397,2.927
21,75%,lzma,-6,16,2426397,2.963
22,100%,xz,-9,32,2426816,2.951
23,100%,xz,-9,16,2426816,2.977
24,50%,lzma,-9,32,2426397,2.971
25,50%,lzma,-3,32,2617615,1.828
26,100%,xz,-3,1,2618064,1.799
27,100%,lzma,-9,16,2426397,2.963
28,100%,lzma,-3,1,2617615,1.801
29,50%,lzma,-6,1,2426397,2.942
3,100%,xz,-6,32,2426816,2.96
4,50%,lzma,-3,1,2617615,1.836
5,75%,xz,-3,1,2618064,1.81
6,100%,lzma,-6,16,2426397,2.934
7,75%,xz,-6,32,2426816,2.924
8,50%,xz,-3,32,2618064,1.804
9,75%,xz,-9,32,2426816,2.943
