configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14777004,9.84
1,50%,xz,-3,1,14777004,9.759
10,100%,xz,-9,1,13374160,27.281
11,50%,lzma,-6,16,13497551,24.151
12,75%,xz,-3,32,14777004,9.889
13,50%,lzma,-3,16,14775082,9.667
14,50%,lzma,-6,32,13497551,24.046
15,50%,xz,-6,32,13503600,24.135
16,75%,lzma,-3,16,14775082,9.694
17,75%,lzma,-6,32,13497551,24.098
18,100%,lzma,-6,1,13497551,24.027
19,75%,lzma,-3,1,14775082,9.665
2,75%,xz,-9,16,13374160,27.211
20,75%,lzma,-6,1,13497551,24.369
21,75%,lzma,-6,16,13497551,24.028
22,100%,xz,-9,32,13374160,27.396
23,100%,xz,-9,16,13374160,27.27
24,50%,lzma,-9,32,13365111,27.266
25,50%,lzma,-3,32,14775082,9.657
26,100%,xz,-3,1,14777004,9.791
27,100%,lzma,-9,16,13365111,27.215
28,100%,lzma,-3,1,14775082,9.656
29,50%,lzma,-6,1,13497551,24.221
3,100%,xz,-6,32,13503600,24.258
4,50%,lzma,-3,1,14775082,9.658
5,75%,xz,-3,1,14777004,9.833
6,100%,lzma,-6,16,13497551,24.094
7,75%,xz,-6,32,13503600,24.11
8,50%,xz,-3,32,14777004,9.758
9,75%,xz,-9,32,13374160,27.145
