configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914804,3.526
1,50%,xz,-3,1,4914796,3.489
10,100%,xz,-9,1,4489868,4.321
11,50%,lzma,-6,16,4489170,4.294
12,75%,xz,-3,32,4914804,3.494
13,50%,lzma,-3,16,4913990,3.495
14,50%,lzma,-6,32,4489170,4.319
15,50%,xz,-6,32,4489920,4.302
16,75%,lzma,-3,16,4913990,3.432
17,75%,lzma,-6,32,4489170,4.314
18,100%,lzma,-6,1,4489170,4.306
19,75%,lzma,-3,1,4913990,3.562
2,75%,xz,-9,16,4489876,4.339
20,75%,lzma,-6,1,4489170,4.261
21,75%,lzma,-6,16,4489170,4.305
22,100%,xz,-9,32,4489876,4.336
23,100%,xz,-9,16,4489876,4.298
24,50%,lzma,-9,32,4489124,4.311
25,50%,lzma,-3,32,4913990,3.483
26,100%,xz,-3,1,4914796,3.488
27,100%,lzma,-9,16,4489124,4.318
28,100%,lzma,-3,1,4913990,3.47
29,50%,lzma,-6,1,4489170,4.287
3,100%,xz,-6,32,4489920,4.322
4,50%,lzma,-3,1,4913990,3.504
5,75%,xz,-3,1,4914796,3.45
6,100%,lzma,-6,16,4489170,4.321
7,75%,xz,-6,32,4489920,4.303
8,50%,xz,-3,32,4914804,3.514
9,75%,xz,-9,32,4489876,4.339
