configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.472
1,50%,xz,-3,1,515648,0.431
10,100%,xz,-9,1,453260,1.465
11,50%,lzma,-6,16,453144,1.409
12,75%,xz,-3,32,515656,0.46
13,50%,lzma,-3,16,515524,0.426
14,50%,lzma,-6,32,453144,1.407
15,50%,xz,-6,32,453268,1.443
16,75%,lzma,-3,16,515524,0.432
17,75%,lzma,-6,32,453144,1.443
18,100%,lzma,-6,1,453144,1.412
19,75%,lzma,-3,1,515524,0.431
2,75%,xz,-9,16,453268,1.522
20,75%,lzma,-6,1,453144,1.439
21,75%,lzma,-6,16,453144,1.423
22,100%,xz,-9,32,453268,1.466
23,100%,xz,-9,16,453268,1.516
24,50%,lzma,-9,32,453144,1.483
25,50%,lzma,-3,32,515524,0.431
26,100%,xz,-3,1,515648,0.464
27,100%,lzma,-9,16,453144,1.458
28,100%,lzma,-3,1,515524,0.449
29,50%,lzma,-6,1,453144,1.434
3,100%,xz,-6,32,453268,1.417
4,50%,lzma,-3,1,515524,0.466
5,75%,xz,-3,1,515648,0.461
6,100%,lzma,-6,16,453144,1.405
7,75%,xz,-6,32,453268,1.41
8,50%,xz,-3,32,515656,0.461
9,75%,xz,-9,32,453268,1.471
