configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,4.021
1,50%,xz,-3,1,3382412,3.984
10,100%,xz,-9,1,2830604,8.13
11,50%,lzma,-6,16,2831189,7.961
12,75%,xz,-3,32,3382420,4.034
13,50%,lzma,-3,16,3381840,3.96
14,50%,lzma,-6,32,2831189,7.974
15,50%,xz,-6,32,2831684,7.984
16,75%,lzma,-3,16,3381840,3.954
17,75%,lzma,-6,32,2831189,7.984
18,100%,lzma,-6,1,2831189,7.985
19,75%,lzma,-3,1,3381840,3.957
2,75%,xz,-9,16,2830612,8.059
20,75%,lzma,-6,1,2831189,7.95
21,75%,lzma,-6,16,2831189,7.978
22,100%,xz,-9,32,2830612,8.121
23,100%,xz,-9,16,2830612,8.124
24,50%,lzma,-9,32,2830116,8.076
25,50%,lzma,-3,32,3381840,3.999
26,100%,xz,-3,1,3382412,3.983
27,100%,lzma,-9,16,2830116,8.137
28,100%,lzma,-3,1,3381840,3.992
29,50%,lzma,-6,1,2831189,7.96
3,100%,xz,-6,32,2831684,8.001
4,50%,lzma,-3,1,3381840,4.0
5,75%,xz,-3,1,3382412,3.931
6,100%,lzma,-6,16,2831189,7.952
7,75%,xz,-6,32,2831684,8.0
8,50%,xz,-3,32,3382420,4.006
9,75%,xz,-9,32,2830612,8.103
