configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14838428,3.134
1,50%,xz,-3,1,14777004,9.695
10,100%,xz,-9,1,13374160,27.251
11,50%,lzma,-6,16,13497551,24.195
12,75%,xz,-3,32,14838428,3.185
13,50%,lzma,-3,16,14775082,9.671
14,50%,lzma,-6,32,13497551,24.846
15,50%,xz,-6,32,13577880,12.828
16,75%,lzma,-3,16,14775082,9.628
17,75%,lzma,-6,32,13497551,24.183
18,100%,lzma,-6,1,13497551,24.263
19,75%,lzma,-3,1,14775082,9.749
2,75%,xz,-9,16,13374168,27.347
20,75%,lzma,-6,1,13497551,24.264
21,75%,lzma,-6,16,13497551,24.308
22,100%,xz,-9,32,13374168,27.273
23,100%,xz,-9,16,13374168,27.452
24,50%,lzma,-9,32,13365111,27.396
25,50%,lzma,-3,32,14775082,9.724
26,100%,xz,-3,1,14777004,9.698
27,100%,lzma,-9,16,13365111,27.325
28,100%,lzma,-3,1,14775082,9.656
29,50%,lzma,-6,1,13497551,24.279
3,100%,xz,-6,32,13577880,12.863
4,50%,lzma,-3,1,14775082,9.733
5,75%,xz,-3,1,14777004,9.68
6,100%,lzma,-6,16,13497551,24.166
7,75%,xz,-6,32,13577880,12.799
8,50%,xz,-3,32,14838428,3.163
9,75%,xz,-9,32,13374168,27.295
