configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.726
1,50%,xz,-3,1,1677976,1.7
10,100%,xz,-9,1,1317152,4.918
11,50%,lzma,-6,16,1316901,4.806
12,75%,xz,-3,32,1677984,1.684
13,50%,lzma,-3,16,1677670,1.733
14,50%,lzma,-6,32,1316901,4.835
15,50%,xz,-6,32,1317160,4.826
16,75%,lzma,-3,16,1677670,1.71
17,75%,lzma,-6,32,1316901,4.806
18,100%,lzma,-6,1,1316901,4.828
19,75%,lzma,-3,1,1677670,1.683
2,75%,xz,-9,16,1317160,4.902
20,75%,lzma,-6,1,1316901,4.805
21,75%,lzma,-6,16,1316901,4.823
22,100%,xz,-9,32,1317160,4.901
23,100%,xz,-9,16,1317160,4.926
24,50%,lzma,-9,32,1316901,4.914
25,50%,lzma,-3,32,1677670,1.695
26,100%,xz,-3,1,1677976,1.683
27,100%,lzma,-9,16,1316901,4.916
28,100%,lzma,-3,1,1677670,1.714
29,50%,lzma,-6,1,1316901,4.869
3,100%,xz,-6,32,1317160,4.848
4,50%,lzma,-3,1,1677670,1.673
5,75%,xz,-3,1,1677976,1.699
6,100%,lzma,-6,16,1316901,4.839
7,75%,xz,-6,32,1317160,4.826
8,50%,xz,-3,32,1677984,1.711
9,75%,xz,-9,32,1317160,4.901
