configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,27282.375312724227
1,1,1,0,1,0,1,27527.355309338658
10,1,0,1,1,1,0,32167.269802975472
11,1,0,1,1,1,1,27423.632040674733
12,0,0,1,1,1,1,27541.305072282157
13,1,0,1,0,1,1,27732.019944868745
14,0,1,1,1,0,0,26210.46479017213
15,0,0,1,0,0,1,27463.32273249076
16,1,1,1,1,0,1,27866.719056098493
17,0,1,0,1,0,1,25702.249717917806
18,0,1,0,0,1,0,27343.77136232137
19,0,1,0,0,0,1,27585.21763357452
2,1,0,1,1,0,0,27704.591481946303
20,1,0,0,0,0,1,27645.61637283984
21,0,0,0,0,0,1,27671.473201561777
22,1,1,0,1,0,0,26824.53801439405
23,0,1,1,0,1,0,25847.34043790564
24,1,1,1,1,1,0,27754.648903691366
25,0,1,1,0,0,1,27467.01897696341
26,1,1,1,0,0,0,27649.208956131766
27,0,0,1,0,1,0,27380.756804118068
28,1,0,0,0,1,0,27491.786828684933
29,1,1,0,0,1,1,27586.51129943503
3,1,0,1,0,0,0,27068.50768610276
4,1,1,1,1,1,1,27861.05136463429
5,1,0,0,1,1,1,27820.51317718607
6,1,0,0,1,0,1,27968.19456913598
7,0,0,0,1,1,1,27655.02021581978
8,0,0,1,1,0,1,27495.717541992835
9,0,1,1,1,1,1,27654.178961253725
