configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,12661996.646525145
1,1,1,0,1,0,1,12541823.61270099
10,1,0,1,1,1,0,12582209.606526045
11,1,0,1,1,1,1,12618865.819949098
12,0,0,1,1,1,1,12335804.234560564
13,1,0,1,0,1,1,11969940.307375202
14,0,1,1,1,0,0,12528323.298841067
15,0,0,1,0,0,1,12624488.549287222
16,1,1,1,1,0,1,12496528.678336212
17,0,1,0,1,0,1,12655748.055195436
18,0,1,0,0,1,0,12440522.679035895
19,0,1,0,0,0,1,12476295.280694902
2,1,0,1,1,0,0,12497043.391675573
20,1,0,0,0,0,1,11927825.829942575
21,0,0,0,0,0,1,12645106.123917842
22,1,1,0,1,0,0,12077677.73800001
23,0,1,1,0,1,0,12275620.082917744
24,1,1,1,1,1,0,12579753.112492705
25,0,1,1,0,0,1,12104141.644382374
26,1,1,1,0,0,0,12616741.41987337
27,0,0,1,0,1,0,12103743.720988225
28,1,0,0,0,1,0,12523508.679647122
29,1,1,0,0,1,1,12531582.38528669
3,1,0,1,0,0,0,12570056.982980786
4,1,1,1,1,1,1,12556849.319258612
5,1,0,0,1,1,1,12644220.257591994
6,1,0,0,1,0,1,12476943.439799605
7,0,0,0,1,1,1,12512197.490699414
8,0,0,1,1,0,1,12660891.340646975
9,0,1,1,1,1,1,12630087.35319656
