configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.65101738599618
1,1,1,0,1,0,1,10.653279336823028
10,1,0,1,1,1,0,10.664671004556038
11,1,0,1,1,1,1,10.667442534652913
12,0,0,1,1,1,1,10.664756050735749
13,1,0,1,0,1,1,10.660964280341233
14,0,1,1,1,0,0,10.666797484271012
15,0,0,1,0,0,1,10.654701188622148
16,1,1,1,1,0,1,10.686747132210822
17,0,1,0,1,0,1,10.599957817865363
18,0,1,0,0,1,0,10.638369950126194
19,0,1,0,0,0,1,10.686029695482725
2,1,0,1,1,0,0,10.683190692450657
20,1,0,0,0,0,1,10.644118141958467
21,0,0,0,0,0,1,10.677579768930947
22,1,1,0,1,0,0,10.684372902037822
23,0,1,1,0,1,0,10.67534857181517
24,1,1,1,1,1,0,10.661473011826915
25,0,1,1,0,0,1,10.654094061476624
26,1,1,1,0,0,0,10.648403550692727
27,0,0,1,0,1,0,10.653917049556043
28,1,0,0,0,1,0,10.652411520799435
29,1,1,0,0,1,1,10.582384940876798
3,1,0,1,0,0,0,10.576831428742311
4,1,1,1,1,1,1,10.706930800876703
5,1,0,0,1,1,1,10.647929675184118
6,1,0,0,1,0,1,10.67729918882179
7,0,0,0,1,1,1,10.657328356763747
8,0,0,1,1,0,1,10.643677203783806
9,0,1,1,1,1,1,10.63736862675642
