configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382412,4.018
1,50%,xz,-3,1,3382412,3.989
10,100%,xz,-9,1,2830604,8.013
11,50%,lzma,-6,16,2831189,7.841
12,75%,xz,-3,32,3382412,3.983
13,50%,lzma,-3,16,3381840,3.936
14,50%,lzma,-6,32,2831189,7.838
15,50%,xz,-6,32,2831676,7.908
16,75%,lzma,-3,16,3381840,3.96
17,75%,lzma,-6,32,2831189,7.898
18,100%,lzma,-6,1,2831189,7.865
19,75%,lzma,-3,1,3381840,3.976
2,75%,xz,-9,16,2830604,7.968
20,75%,lzma,-6,1,2831189,7.865
21,75%,lzma,-6,16,2831189,7.85
22,100%,xz,-9,32,2830604,7.982
23,100%,xz,-9,16,2830604,8.036
24,50%,lzma,-9,32,2830116,7.965
25,50%,lzma,-3,32,3381840,3.982
26,100%,xz,-3,1,3382412,3.971
27,100%,lzma,-9,16,2830116,8.047
28,100%,lzma,-3,1,3381840,3.927
29,50%,lzma,-6,1,2831189,7.852
3,100%,xz,-6,32,2831676,7.84
4,50%,lzma,-3,1,3381840,3.956
5,75%,xz,-3,1,3382412,4.009
6,100%,lzma,-6,16,2831189,7.851
7,75%,xz,-6,32,2831676,7.878
8,50%,xz,-3,32,3382412,3.987
9,75%,xz,-9,32,2830604,7.989
