configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272440,2.252
1,50%,xz,-3,1,3272440,2.26
10,100%,xz,-9,1,2849908,5.531
11,50%,lzma,-6,16,2849620,5.513
12,75%,xz,-3,32,3272440,2.276
13,50%,lzma,-3,16,3271884,2.241
14,50%,lzma,-6,32,2849620,5.455
15,50%,xz,-6,32,2850104,5.492
16,75%,lzma,-3,16,3271884,2.265
17,75%,lzma,-6,32,2849620,5.48
18,100%,lzma,-6,1,2849620,5.504
19,75%,lzma,-3,1,3271884,2.211
2,75%,xz,-9,16,2849908,5.561
20,75%,lzma,-6,1,2849620,5.472
21,75%,lzma,-6,16,2849620,5.485
22,100%,xz,-9,32,2849908,5.593
23,100%,xz,-9,16,2849908,5.58
24,50%,lzma,-9,32,2849422,5.55
25,50%,lzma,-3,32,3271884,2.205
26,100%,xz,-3,1,3272440,2.245
27,100%,lzma,-9,16,2849422,5.55
28,100%,lzma,-3,1,3271884,2.238
29,50%,lzma,-6,1,2849620,5.48
3,100%,xz,-6,32,2850104,5.475
4,50%,lzma,-3,1,3271884,2.252
5,75%,xz,-3,1,3272440,2.239
6,100%,lzma,-6,16,2849620,5.455
7,75%,xz,-6,32,2850104,5.505
8,50%,xz,-3,32,3272440,2.308
9,75%,xz,-9,32,2849908,5.608
