configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2131652,2.553
1,50%,xz,-3,1,2131652,2.575
10,100%,xz,-9,1,1738884,11.534
11,50%,lzma,-6,16,1778958,11.102
12,75%,xz,-3,32,2131652,2.561
13,50%,lzma,-3,16,2131278,2.512
14,50%,lzma,-6,32,1778958,11.058
15,50%,xz,-6,32,1779272,11.27
16,75%,lzma,-3,16,2131278,2.476
17,75%,lzma,-6,32,1778958,11.101
18,100%,lzma,-6,1,1778958,11.071
19,75%,lzma,-3,1,2131278,2.53
2,75%,xz,-9,16,1738884,11.585
20,75%,lzma,-6,1,1778958,11.081
21,75%,lzma,-6,16,1778958,11.101
22,100%,xz,-9,32,1738884,11.577
23,100%,xz,-9,16,1738884,11.573
24,50%,lzma,-9,32,1738572,11.42
25,50%,lzma,-3,32,2131278,2.463
26,100%,xz,-3,1,2131652,2.554
27,100%,lzma,-9,16,1738572,11.434
28,100%,lzma,-3,1,2131278,2.484
29,50%,lzma,-6,1,1778958,11.041
3,100%,xz,-6,32,1779272,11.234
4,50%,lzma,-3,1,2131278,2.475
5,75%,xz,-3,1,2131652,2.564
6,100%,lzma,-6,16,1778958,11.046
7,75%,xz,-6,32,1779272,11.169
8,50%,xz,-3,32,2131652,2.573
9,75%,xz,-9,32,1738884,11.55
