configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14777004,9.79
1,50%,xz,-3,1,14777004,9.744
10,100%,xz,-9,1,13374160,27.526
11,50%,lzma,-6,16,13497551,24.076
12,75%,xz,-3,32,14777004,9.714
13,50%,lzma,-3,16,14775082,9.665
14,50%,lzma,-6,32,13497551,24.06
15,50%,xz,-6,32,13503600,24.038
16,75%,lzma,-3,16,14775082,9.63
17,75%,lzma,-6,32,13497551,24.196
18,100%,lzma,-6,1,13497551,24.008
19,75%,lzma,-3,1,14775082,9.702
2,75%,xz,-9,16,13374160,27.195
20,75%,lzma,-6,1,13497551,24.162
21,75%,lzma,-6,16,13497551,24.14
22,100%,xz,-9,32,13374160,27.299
23,100%,xz,-9,16,13374160,27.219
24,50%,lzma,-9,32,13365111,27.199
25,50%,lzma,-3,32,14775082,9.717
26,100%,xz,-3,1,14777004,9.78
27,100%,lzma,-9,16,13365111,27.121
28,100%,lzma,-3,1,14775082,9.62
29,50%,lzma,-6,1,13497551,24.079
3,100%,xz,-6,32,13503600,24.295
4,50%,lzma,-3,1,14775082,9.651
5,75%,xz,-3,1,14777004,9.823
6,100%,lzma,-6,16,13497551,24.175
7,75%,xz,-6,32,13503600,24.109
8,50%,xz,-3,32,14777004,9.944
9,75%,xz,-9,32,13374160,27.229
