configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13006470.96825056
1,1,1,0,1,0,1,13130097.901494682
10,1,0,1,1,1,0,12482352.325458745
11,1,0,1,1,1,1,12975015.844190827
12,0,0,1,1,1,1,13000502.43665791
13,1,0,1,0,1,1,13122135.160853308
14,0,1,1,1,0,0,12930903.0546206
15,0,0,1,0,0,1,13267943.612417307
16,1,1,1,1,0,1,13107458.897581892
17,0,1,0,1,0,1,12829998.783740493
18,0,1,0,0,1,0,12778709.631101068
19,0,1,0,0,0,1,13305391.378102688
2,1,0,1,1,0,0,11922068.791655986
20,1,0,0,0,0,1,13020196.794899818
21,0,0,0,0,0,1,12906857.396426735
22,1,1,0,1,0,0,12516226.817145394
23,0,1,1,0,1,0,12889995.496778242
24,1,1,1,1,1,0,12942039.586018635
25,0,1,1,0,0,1,13117933.596439796
26,1,1,1,0,0,0,12961568.754220204
27,0,0,1,0,1,0,13348191.513204966
28,1,0,0,0,1,0,13076768.180793345
29,1,1,0,0,1,1,13164050.366309112
3,1,0,1,0,0,0,13096733.24761738
4,1,1,1,1,1,1,13086657.28031059
5,1,0,0,1,1,1,13197274.175287368
6,1,0,0,1,0,1,11819448.499344286
7,0,0,0,1,1,1,13099059.588528393
8,0,0,1,1,0,1,12465740.321730042
9,0,1,1,1,1,1,12806980.182056366
