configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.680198788257156
1,1,1,0,1,0,1,10.68678969217028
10,1,0,1,1,1,0,10.649191187739447
11,1,0,1,1,1,1,10.666775208215594
12,0,0,1,1,1,1,10.661745524784793
13,1,0,1,0,1,1,10.623439741629818
14,0,1,1,1,0,0,10.619693324104585
15,0,0,1,0,0,1,10.689543079883807
16,1,1,1,1,0,1,10.638973677066954
17,0,1,0,1,0,1,10.672547389694053
18,0,1,0,0,1,0,10.657182332116962
19,0,1,0,0,0,1,10.661600863878066
2,1,0,1,1,0,0,10.615822693435943
20,1,0,0,0,0,1,10.623879738233805
21,0,0,0,0,0,1,10.63319044837462
22,1,1,0,1,0,0,10.669303236430977
23,0,1,1,0,1,0,10.65108111009556
24,1,1,1,1,1,0,10.65012051163834
25,0,1,1,0,0,1,10.607484494609816
26,1,1,1,0,0,0,10.63289379950836
27,0,0,1,0,1,0,10.597090048411394
28,1,0,0,0,1,0,10.646895045415652
29,1,1,0,0,1,1,10.611825966892477
3,1,0,1,0,0,0,10.628461415037508
4,1,1,1,1,1,1,10.684219885481538
5,1,0,0,1,1,1,10.678550893586964
6,1,0,0,1,0,1,10.59934709002365
7,0,0,0,1,1,1,10.610511021631352
8,0,0,1,1,0,1,10.651665762447868
9,0,1,1,1,1,1,10.650934951718046
