configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10362252,12.457
1,50%,xz,-3,1,10362252,12.397
10,100%,xz,-9,1,8385868,33.978
11,50%,lzma,-6,16,8627467,29.327
12,75%,xz,-3,32,10362252,12.377
13,50%,lzma,-3,16,10360607,12.44
14,50%,lzma,-6,32,8627467,29.382
15,50%,xz,-6,32,8628848,29.314
16,75%,lzma,-3,16,10360607,12.456
17,75%,lzma,-6,32,8627467,29.236
18,100%,lzma,-6,1,8627467,29.246
19,75%,lzma,-3,1,10360607,12.345
2,75%,xz,-9,16,8385868,33.744
20,75%,lzma,-6,1,8627467,29.253
21,75%,lzma,-6,16,8627467,29.281
22,100%,xz,-9,32,8385868,34.17
23,100%,xz,-9,16,8385868,33.935
24,50%,lzma,-9,32,8384529,33.927
25,50%,lzma,-3,32,10360607,12.392
26,100%,xz,-3,1,10362252,12.376
27,100%,lzma,-9,16,8384529,33.752
28,100%,lzma,-3,1,10360607,12.469
29,50%,lzma,-6,1,8627467,29.329
3,100%,xz,-6,32,8628848,29.438
4,50%,lzma,-3,1,10360607,12.416
5,75%,xz,-3,1,10362252,12.454
6,100%,lzma,-6,16,8627467,29.297
7,75%,xz,-6,32,8628848,29.212
8,50%,xz,-3,32,10362252,12.46
9,75%,xz,-9,32,8385868,33.932
