configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.655
1,50%,xz,-3,1,3001844,2.62
10,100%,xz,-9,1,2750272,5.3
11,50%,lzma,-6,16,2749760,5.166
12,75%,xz,-3,32,3001844,2.636
13,50%,lzma,-3,16,3001334,2.646
14,50%,lzma,-6,32,2749760,5.164
15,50%,xz,-6,32,2750228,5.152
16,75%,lzma,-3,16,3001334,2.622
17,75%,lzma,-6,32,2749760,5.149
18,100%,lzma,-6,1,2749760,5.166
19,75%,lzma,-3,1,3001334,2.615
2,75%,xz,-9,16,2750272,5.243
20,75%,lzma,-6,1,2749760,5.137
21,75%,lzma,-6,16,2749760,5.154
22,100%,xz,-9,32,2750272,5.242
23,100%,xz,-9,16,2750272,5.255
24,50%,lzma,-9,32,2749803,5.263
25,50%,lzma,-3,32,3001334,2.58
26,100%,xz,-3,1,3001844,2.618
27,100%,lzma,-9,16,2749803,5.284
28,100%,lzma,-3,1,3001334,2.614
29,50%,lzma,-6,1,2749760,5.134
3,100%,xz,-6,32,2750228,5.141
4,50%,lzma,-3,1,3001334,2.62
5,75%,xz,-3,1,3001844,2.647
6,100%,lzma,-6,16,2749760,5.13
7,75%,xz,-6,32,2750228,5.161
8,50%,xz,-3,32,3001844,2.641
9,75%,xz,-9,32,2750272,5.284
