configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4244480,3.076
1,50%,xz,-3,1,4244480,3.057
10,100%,xz,-9,1,3763616,8.339
11,50%,lzma,-6,16,3786768,8.012
12,75%,xz,-3,32,4244480,3.088
13,50%,lzma,-3,16,4243773,2.985
14,50%,lzma,-6,32,3786768,7.997
15,50%,xz,-6,32,3787400,8.046
16,75%,lzma,-3,16,4243773,3.011
17,75%,lzma,-6,32,3786768,8.029
18,100%,lzma,-6,1,3786768,7.997
19,75%,lzma,-3,1,4243773,3.023
2,75%,xz,-9,16,3763616,8.382
20,75%,lzma,-6,1,3786768,7.977
21,75%,lzma,-6,16,3786768,8.04
22,100%,xz,-9,32,3763616,8.386
23,100%,xz,-9,16,3763616,8.38
24,50%,lzma,-9,32,3762987,8.335
25,50%,lzma,-3,32,4243773,3.002
26,100%,xz,-3,1,4244480,3.056
27,100%,lzma,-9,16,3762987,8.286
28,100%,lzma,-3,1,4243773,2.994
29,50%,lzma,-6,1,3786768,7.997
3,100%,xz,-6,32,3787400,8.043
4,50%,lzma,-3,1,4243773,3.015
5,75%,xz,-3,1,4244480,3.077
6,100%,lzma,-6,16,3786768,7.989
7,75%,xz,-6,32,3787400,8.043
8,50%,xz,-3,32,4244480,3.073
9,75%,xz,-9,32,3763616,8.348
