configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.16486929123704
1,1,1,0,1,0,1,10.161470458921428
10,1,0,1,1,1,0,10.222458033032256
11,1,0,1,1,1,1,10.221667431284656
12,0,0,1,1,1,1,10.188478157043784
13,1,0,1,0,1,1,10.220163568428976
14,0,1,1,1,0,0,10.206790673076911
15,0,0,1,0,0,1,10.222549649777603
16,1,1,1,1,0,1,10.253046534175816
17,0,1,0,1,0,1,10.194135257791023
18,0,1,0,0,1,0,10.235487807207207
19,0,1,0,0,0,1,10.180803384788794
2,1,0,1,1,0,0,10.230753677269208
20,1,0,0,0,0,1,10.203089782356688
21,0,0,0,0,0,1,10.182688790601391
22,1,1,0,1,0,0,10.216115014052102
23,0,1,1,0,1,0,10.255626848140274
24,1,1,1,1,1,0,10.195974389450749
25,0,1,1,0,0,1,10.21599571188688
26,1,1,1,0,0,0,10.225952143237418
27,0,0,1,0,1,0,10.215562918802066
28,1,0,0,0,1,0,10.223959552973165
29,1,1,0,0,1,1,10.236545511475653
3,1,0,1,0,0,0,10.120684244761495
4,1,1,1,1,1,1,10.231590912446622
5,1,0,0,1,1,1,10.246359375896262
6,1,0,0,1,0,1,10.223149740058512
7,0,0,0,1,1,1,10.230093710852099
8,0,0,1,1,0,1,10.229200867340461
9,0,1,1,1,1,1,10.216984840693378
