configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,40828.725131223524
1,1,1,0,1,0,1,35507.933892748995
10,1,0,1,1,1,0,40382.12800084641
11,1,0,1,1,1,1,39097.4127678075
12,0,0,1,1,1,1,40685.84950222898
13,1,0,1,0,1,1,41472.95341343143
14,0,1,1,1,0,0,37996.70720535359
15,0,0,1,0,0,1,38745.18300512288
16,1,1,1,1,0,1,39465.30821813739
17,0,1,0,1,0,1,39082.69781609793
18,0,1,0,0,1,0,40350.044707849534
19,0,1,0,0,0,1,39299.18548508164
2,1,0,1,1,0,0,39330.608770961735
20,1,0,0,0,0,1,41281.510176717886
21,0,0,0,0,0,1,40522.874757571895
22,1,1,0,1,0,0,40312.99005478536
23,0,1,1,0,1,0,37497.914178523824
24,1,1,1,1,1,0,39133.90408827983
25,0,1,1,0,0,1,38127.017872420896
26,1,1,1,0,0,0,39613.342090522834
27,0,0,1,0,1,0,39377.55117309663
28,1,0,0,0,1,0,35485.921138218015
29,1,1,0,0,1,1,40933.345777070455
3,1,0,1,0,0,0,40784.78075121488
4,1,1,1,1,1,1,38380.702796725054
5,1,0,0,1,1,1,40411.42059075031
6,1,0,0,1,0,1,35022.04988260609
7,0,0,0,1,1,1,39872.185721451315
8,0,0,1,1,0,1,41090.72873996513
9,0,1,1,1,1,1,38659.40024579647
