configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,22214.965333546603
1,1,1,0,1,0,1,26726.534103057515
10,1,0,1,1,1,0,26803.040536918506
11,1,0,1,1,1,1,26417.008326641026
12,0,0,1,1,1,1,23958.063805115526
13,1,0,1,0,1,1,26915.944197864486
14,0,1,1,1,0,0,23957.432434051178
15,0,0,1,0,0,1,23271.562848346206
16,1,1,1,1,0,1,26614.28974444959
17,0,1,0,1,0,1,23142.737461843408
18,0,1,0,0,1,0,23119.195636945402
19,0,1,0,0,0,1,24102.309483294688
2,1,0,1,1,0,0,26704.12365077415
20,1,0,0,0,0,1,25080.8229519627
21,0,0,0,0,0,1,23902.230317110887
22,1,1,0,1,0,0,25109.351224583057
23,0,1,1,0,1,0,23953.53015150608
24,1,1,1,1,1,0,25801.124929046906
25,0,1,1,0,0,1,24146.015786665117
26,1,1,1,0,0,0,26784.877258299966
27,0,0,1,0,1,0,26379.795187270167
28,1,0,0,0,1,0,24002.054575871694
29,1,1,0,0,1,1,26888.297943851856
3,1,0,1,0,0,0,26561.835954101152
4,1,1,1,1,1,1,26364.28588377041
5,1,0,0,1,1,1,26677.408769931364
6,1,0,0,1,0,1,26644.07249319244
7,0,0,0,1,1,1,23975.065931431312
8,0,0,1,1,0,1,24188.944684721293
9,0,1,1,1,1,1,22367.81182407269
