configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853736,2.899
1,50%,xz,-3,1,4853736,2.901
10,100%,xz,-9,1,4415072,3.662
11,50%,lzma,-6,16,4414351,3.813
12,75%,xz,-3,32,4853736,2.878
13,50%,lzma,-3,16,4852943,2.906
14,50%,lzma,-6,32,4414351,3.766
15,50%,xz,-6,32,4415072,3.761
16,75%,lzma,-3,16,4852943,2.889
17,75%,lzma,-6,32,4414351,3.774
18,100%,lzma,-6,1,4414351,3.741
19,75%,lzma,-3,1,4852943,2.902
2,75%,xz,-9,16,4415072,3.699
20,75%,lzma,-6,1,4414351,3.754
21,75%,lzma,-6,16,4414351,3.814
22,100%,xz,-9,32,4415072,3.71
23,100%,xz,-9,16,4415072,3.672
24,50%,lzma,-9,32,4414351,3.686
25,50%,lzma,-3,32,4852943,2.896
26,100%,xz,-3,1,4853736,2.896
27,100%,lzma,-9,16,4414351,3.676
28,100%,lzma,-3,1,4852943,2.935
29,50%,lzma,-6,1,4414351,3.804
3,100%,xz,-6,32,4415072,3.756
4,50%,lzma,-3,1,4852943,2.907
5,75%,xz,-3,1,4853736,2.9
6,100%,lzma,-6,16,4414351,3.779
7,75%,xz,-6,32,4415072,3.76
8,50%,xz,-3,32,4853736,2.889
9,75%,xz,-9,32,4415072,3.662
