configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677976,1.755
1,50%,xz,-3,1,1677976,1.726
10,100%,xz,-9,1,1317152,5.241
11,50%,lzma,-6,16,1316901,5.148
12,75%,xz,-3,32,1677976,1.758
13,50%,lzma,-3,16,1677670,1.757
14,50%,lzma,-6,32,1316901,5.169
15,50%,xz,-6,32,1317152,5.162
16,75%,lzma,-3,16,1677670,1.741
17,75%,lzma,-6,32,1316901,5.119
18,100%,lzma,-6,1,1316901,5.182
19,75%,lzma,-3,1,1677670,1.714
2,75%,xz,-9,16,1317152,5.188
20,75%,lzma,-6,1,1316901,5.104
21,75%,lzma,-6,16,1316901,5.129
22,100%,xz,-9,32,1317152,5.226
23,100%,xz,-9,16,1317152,5.24
24,50%,lzma,-9,32,1316901,5.215
25,50%,lzma,-3,32,1677670,1.741
26,100%,xz,-3,1,1677976,1.745
27,100%,lzma,-9,16,1316901,5.213
28,100%,lzma,-3,1,1677670,1.746
29,50%,lzma,-6,1,1316901,5.149
3,100%,xz,-6,32,1317152,5.165
4,50%,lzma,-3,1,1677670,1.752
5,75%,xz,-3,1,1677976,1.724
6,100%,lzma,-6,16,1316901,5.145
7,75%,xz,-6,32,1317152,5.199
8,50%,xz,-3,32,1677976,1.738
9,75%,xz,-9,32,1317152,5.237
