configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14777004,9.911
1,50%,xz,-3,1,14777004,9.903
10,100%,xz,-9,1,13374160,28.722
11,50%,lzma,-6,16,13497551,25.673
12,75%,xz,-3,32,14777004,10.012
13,50%,lzma,-3,16,14775082,9.875
14,50%,lzma,-6,32,13497551,25.699
15,50%,xz,-6,32,13503600,25.6
16,75%,lzma,-3,16,14775082,9.954
17,75%,lzma,-6,32,13497551,25.712
18,100%,lzma,-6,1,13497551,25.723
19,75%,lzma,-3,1,14775082,9.905
2,75%,xz,-9,16,13374160,28.539
20,75%,lzma,-6,1,13497551,25.535
21,75%,lzma,-6,16,13497551,25.6
22,100%,xz,-9,32,13374160,28.539
23,100%,xz,-9,16,13374160,28.577
24,50%,lzma,-9,32,13365111,28.628
25,50%,lzma,-3,32,14775082,9.883
26,100%,xz,-3,1,14777004,9.912
27,100%,lzma,-9,16,13365111,28.614
28,100%,lzma,-3,1,14775082,9.948
29,50%,lzma,-6,1,13497551,25.732
3,100%,xz,-6,32,13503600,25.613
4,50%,lzma,-3,1,14775082,9.876
5,75%,xz,-3,1,14777004,9.903
6,100%,lzma,-6,16,13497551,25.692
7,75%,xz,-6,32,13503600,25.695
8,50%,xz,-3,32,14777004,9.961
9,75%,xz,-9,32,13374160,28.575
