configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2131652,2.557
1,50%,xz,-3,1,2131652,2.55
10,100%,xz,-9,1,1738884,11.84
11,50%,lzma,-6,16,1778958,11.78
12,75%,xz,-3,32,2131652,2.568
13,50%,lzma,-3,16,2131278,2.561
14,50%,lzma,-6,32,1778958,11.789
15,50%,xz,-6,32,1779272,11.765
16,75%,lzma,-3,16,2131278,2.566
17,75%,lzma,-6,32,1778958,11.768
18,100%,lzma,-6,1,1778958,11.73
19,75%,lzma,-3,1,2131278,2.548
2,75%,xz,-9,16,1738884,11.93
20,75%,lzma,-6,1,1778958,11.775
21,75%,lzma,-6,16,1778958,11.737
22,100%,xz,-9,32,1738884,11.825
23,100%,xz,-9,16,1738884,11.838
24,50%,lzma,-9,32,1738572,11.79
25,50%,lzma,-3,32,2131278,2.578
26,100%,xz,-3,1,2131652,2.545
27,100%,lzma,-9,16,1738572,11.779
28,100%,lzma,-3,1,2131278,2.555
29,50%,lzma,-6,1,1778958,11.77
3,100%,xz,-6,32,1779272,11.816
4,50%,lzma,-3,1,2131278,2.517
5,75%,xz,-3,1,2131652,2.554
6,100%,lzma,-6,16,1778958,11.763
7,75%,xz,-6,32,1779272,11.811
8,50%,xz,-3,32,2131652,2.607
9,75%,xz,-9,32,1738884,11.812
