configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914796,3.533
1,50%,xz,-3,1,4914796,3.519
10,100%,xz,-9,1,4489868,4.439
11,50%,lzma,-6,16,4489170,4.428
12,75%,xz,-3,32,4914796,3.544
13,50%,lzma,-3,16,4913990,3.516
14,50%,lzma,-6,32,4489170,4.507
15,50%,xz,-6,32,4489912,4.501
16,75%,lzma,-3,16,4913990,3.545
17,75%,lzma,-6,32,4489170,4.488
18,100%,lzma,-6,1,4489170,4.463
19,75%,lzma,-3,1,4913990,3.516
2,75%,xz,-9,16,4489868,4.434
20,75%,lzma,-6,1,4489170,4.512
21,75%,lzma,-6,16,4489170,4.456
22,100%,xz,-9,32,4489868,4.462
23,100%,xz,-9,16,4489868,4.46
24,50%,lzma,-9,32,4489124,4.48
25,50%,lzma,-3,32,4913990,3.544
26,100%,xz,-3,1,4914796,3.521
27,100%,lzma,-9,16,4489124,4.506
28,100%,lzma,-3,1,4913990,3.557
29,50%,lzma,-6,1,4489170,4.475
3,100%,xz,-6,32,4489912,4.474
4,50%,lzma,-3,1,4913990,3.533
5,75%,xz,-3,1,4914796,3.5
6,100%,lzma,-6,16,4489170,4.49
7,75%,xz,-6,32,4489912,4.472
8,50%,xz,-3,32,4914796,3.529
9,75%,xz,-9,32,4489868,4.487
