configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382412,4.077
1,50%,xz,-3,1,3382412,4.035
10,100%,xz,-9,1,2830604,8.573
11,50%,lzma,-6,16,2831189,8.513
12,75%,xz,-3,32,3382412,4.041
13,50%,lzma,-3,16,3381840,4.074
14,50%,lzma,-6,32,2831189,8.421
15,50%,xz,-6,32,2831676,8.388
16,75%,lzma,-3,16,3381840,4.1
17,75%,lzma,-6,32,2831189,8.397
18,100%,lzma,-6,1,2831189,8.399
19,75%,lzma,-3,1,3381840,4.087
2,75%,xz,-9,16,2830604,8.525
20,75%,lzma,-6,1,2831189,8.415
21,75%,lzma,-6,16,2831189,8.444
22,100%,xz,-9,32,2830604,8.59
23,100%,xz,-9,16,2830604,8.53
24,50%,lzma,-9,32,2830116,8.564
25,50%,lzma,-3,32,3381840,4.067
26,100%,xz,-3,1,3382412,4.07
27,100%,lzma,-9,16,2830116,8.544
28,100%,lzma,-3,1,3381840,4.035
29,50%,lzma,-6,1,2831189,8.363
3,100%,xz,-6,32,2831676,8.433
4,50%,lzma,-3,1,3381840,4.073
5,75%,xz,-3,1,3382412,4.054
6,100%,lzma,-6,16,2831189,8.435
7,75%,xz,-6,32,2831676,8.383
8,50%,xz,-3,32,3382412,4.054
9,75%,xz,-9,32,2830604,8.524
