configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4244480,3.086
1,50%,xz,-3,1,4244480,3.126
10,100%,xz,-9,1,3763616,8.994
11,50%,lzma,-6,16,3786768,8.7
12,75%,xz,-3,32,4244480,3.089
13,50%,lzma,-3,16,4243773,3.096
14,50%,lzma,-6,32,3786768,8.68
15,50%,xz,-6,32,3787400,8.685
16,75%,lzma,-3,16,4243773,3.069
17,75%,lzma,-6,32,3786768,8.675
18,100%,lzma,-6,1,3786768,8.697
19,75%,lzma,-3,1,4243773,3.065
2,75%,xz,-9,16,3763616,8.945
20,75%,lzma,-6,1,3786768,8.702
21,75%,lzma,-6,16,3786768,8.722
22,100%,xz,-9,32,3763616,8.901
23,100%,xz,-9,16,3763616,8.978
24,50%,lzma,-9,32,3762987,8.921
25,50%,lzma,-3,32,4243773,3.094
26,100%,xz,-3,1,4244480,3.124
27,100%,lzma,-9,16,3762987,8.891
28,100%,lzma,-3,1,4243773,3.129
29,50%,lzma,-6,1,3786768,8.685
3,100%,xz,-6,32,3787400,8.701
4,50%,lzma,-3,1,4243773,3.138
5,75%,xz,-3,1,4244480,3.095
6,100%,lzma,-6,16,3786768,8.686
7,75%,xz,-6,32,3787400,8.668
8,50%,xz,-3,32,4244480,3.125
9,75%,xz,-9,32,3763616,8.917
