configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.564881065854864
1,1,1,0,1,0,1,13.591624320194896
10,1,0,1,1,1,0,13.560255088619947
11,1,0,1,1,1,1,13.616902780569417
12,0,0,1,1,1,1,13.525844519885506
13,1,0,1,0,1,1,13.568882104775753
14,0,1,1,1,0,0,13.513826037861195
15,0,0,1,0,0,1,13.522542111717879
16,1,1,1,1,0,1,13.646654318633662
17,0,1,0,1,0,1,13.56504685728566
18,0,1,0,0,1,0,13.519652017879508
19,0,1,0,0,0,1,13.652913106133944
2,1,0,1,1,0,0,13.576533966720277
20,1,0,0,0,0,1,13.528269696490078
21,0,0,0,0,0,1,13.59755616664021
22,1,1,0,1,0,0,13.560291094819494
23,0,1,1,0,1,0,13.368582335650412
24,1,1,1,1,1,0,13.53745595072062
25,0,1,1,0,0,1,13.58273492214118
26,1,1,1,0,0,0,13.573179387350711
27,0,0,1,0,1,0,13.606934936312813
28,1,0,0,0,1,0,13.576864902390492
29,1,1,0,0,1,1,13.57912193571646
3,1,0,1,0,0,0,13.568172990080898
4,1,1,1,1,1,1,13.65306379054308
5,1,0,0,1,1,1,13.56068450345142
6,1,0,0,1,0,1,13.59886575498434
7,0,0,0,1,1,1,13.588772543026266
8,0,0,1,1,0,1,13.621824291265195
9,0,1,1,1,1,1,13.597477737566754
