configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853744,2.896
1,50%,xz,-3,1,4853736,2.899
10,100%,xz,-9,1,4415072,3.686
11,50%,lzma,-6,16,4414351,3.77
12,75%,xz,-3,32,4853744,2.879
13,50%,lzma,-3,16,4852943,2.86
14,50%,lzma,-6,32,4414351,3.802
15,50%,xz,-6,32,4415080,3.853
16,75%,lzma,-3,16,4852943,2.875
17,75%,lzma,-6,32,4414351,3.763
18,100%,lzma,-6,1,4414351,3.772
19,75%,lzma,-3,1,4852943,2.875
2,75%,xz,-9,16,4415080,3.682
20,75%,lzma,-6,1,4414351,3.78
21,75%,lzma,-6,16,4414351,3.781
22,100%,xz,-9,32,4415080,3.734
23,100%,xz,-9,16,4415080,3.707
24,50%,lzma,-9,32,4414351,3.727
25,50%,lzma,-3,32,4852943,2.925
26,100%,xz,-3,1,4853736,2.9
27,100%,lzma,-9,16,4414351,3.734
28,100%,lzma,-3,1,4852943,2.906
29,50%,lzma,-6,1,4414351,3.789
3,100%,xz,-6,32,4415080,3.779
4,50%,lzma,-3,1,4852943,2.922
5,75%,xz,-3,1,4853736,2.899
6,100%,lzma,-6,16,4414351,3.794
7,75%,xz,-6,32,4415080,3.764
8,50%,xz,-3,32,4853744,2.905
9,75%,xz,-9,32,4415080,3.685
