configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.033
1,50%,xz,-3,1,4244480,3.138
10,100%,xz,-9,1,3763616,8.905
11,50%,lzma,-6,16,3786768,8.762
12,75%,xz,-3,32,4248448,2.03
13,50%,lzma,-3,16,4243773,3.065
14,50%,lzma,-6,32,3786768,8.791
15,50%,xz,-6,32,3787408,8.721
16,75%,lzma,-3,16,4243773,3.065
17,75%,lzma,-6,32,3786768,8.751
18,100%,lzma,-6,1,3786768,8.717
19,75%,lzma,-3,1,4243773,3.09
2,75%,xz,-9,16,3763624,8.976
20,75%,lzma,-6,1,3786768,8.707
21,75%,lzma,-6,16,3786768,8.733
22,100%,xz,-9,32,3763624,8.947
23,100%,xz,-9,16,3763624,8.981
24,50%,lzma,-9,32,3762987,8.904
25,50%,lzma,-3,32,4243773,3.095
26,100%,xz,-3,1,4244480,3.092
27,100%,lzma,-9,16,3762987,9.013
28,100%,lzma,-3,1,4243773,3.084
29,50%,lzma,-6,1,3786768,8.749
3,100%,xz,-6,32,3787408,8.708
4,50%,lzma,-3,1,4243773,3.072
5,75%,xz,-3,1,4244480,3.125
6,100%,lzma,-6,16,3786768,8.72
7,75%,xz,-6,32,3787408,8.721
8,50%,xz,-3,32,4248448,2.074
9,75%,xz,-9,32,3763624,8.919
