configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914804,3.576
1,50%,xz,-3,1,4914796,3.538
10,100%,xz,-9,1,4489868,4.501
11,50%,lzma,-6,16,4489170,4.48
12,75%,xz,-3,32,4914804,3.573
13,50%,lzma,-3,16,4913990,3.497
14,50%,lzma,-6,32,4489170,4.454
15,50%,xz,-6,32,4489920,4.467
16,75%,lzma,-3,16,4913990,3.528
17,75%,lzma,-6,32,4489170,4.449
18,100%,lzma,-6,1,4489170,4.421
19,75%,lzma,-3,1,4913990,3.575
2,75%,xz,-9,16,4489876,4.494
20,75%,lzma,-6,1,4489170,4.486
21,75%,lzma,-6,16,4489170,4.468
22,100%,xz,-9,32,4489876,4.481
23,100%,xz,-9,16,4489876,4.48
24,50%,lzma,-9,32,4489124,4.459
25,50%,lzma,-3,32,4913990,3.513
26,100%,xz,-3,1,4914796,3.5
27,100%,lzma,-9,16,4489124,4.493
28,100%,lzma,-3,1,4913990,3.517
29,50%,lzma,-6,1,4489170,4.469
3,100%,xz,-6,32,4489920,4.45
4,50%,lzma,-3,1,4913990,3.517
5,75%,xz,-3,1,4914796,3.555
6,100%,lzma,-6,16,4489170,4.458
7,75%,xz,-6,32,4489920,4.483
8,50%,xz,-3,32,4914804,3.558
9,75%,xz,-9,32,4489876,4.46
